song_id,filename,filepath,genre_id,genre,length,mean_stft,var_stft,tempo,rms_mean,rms_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,crossing_mean,crossing_var,harmonic_mean,harmonic_var,contrast_mean,contrast_var,key,key_name,scale,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
35,비밀정원_오마이걸 (OH MY GIRL).mp3,/workspace/data/댄스/비밀정원_오마이걸 (OH MY GIRL).mp3,0,Dance,244.0370068027211,0.32720396,0.08874551,103.359375,0.18710028118103647,0.007080890205500555,2487.31499312222,394889.78982283716,2565.8212584095445,127880.11450428439,5596.456955057683,1888447.7483362316,0.09822694903663177,0.00247089603225474,-2.3089808e-06,0.06972721,21.10785751679011,48.29745245195555,7,G,Major,-32.687935,7443.4526,85.56397,517.1946,-5.7639675,301.8399,26.187824,177.60689,-5.3170304,117.175964,14.0539665,158.22414,-5.711449,78.439415,14.050763,147.12346,-6.123374,84.04656,14.611968,92.78679,-14.502513,91.64,11.051548,84.55456,-9.057816,97.546364,10.621759,109.079636,-4.496223,91.77231,11.812104,98.41512,-2.8600764,92.6643,11.849306,111.92096,0.6200243,97.88797,6.6422195,84.6544
36,달라달라_ITZY (있지).mp3,/workspace/data/댄스/달라달라_ITZY (있지).mp3,0,Dance,199.94231292517006,0.45738146,0.089075044,123.046875,0.17507408741001904,0.005489419064321803,2721.3895782638497,560051.9430822103,2576.984206128386,160953.63284013665,5851.703588955079,2015145.754856818,0.1074182459209151,0.004445325829188658,-8.683466e-06,0.05910269,20.627360898452736,56.38395836619488,9,A,Major,-40.486164,7557.289,66.14975,839.21027,-13.793257,495.11758,25.281153,244.94112,-5.177106,176.1596,20.181406,258.1823,-2.4347382,139.67169,18.556568,178.50403,-1.2282822,125.25646,16.819109,122.055565,-10.141271,95.42659,14.792809,105.30522,-2.1577518,99.54868,16.173464,101.729675,-1.796123,84.26252,11.81979,94.78207,-2.2568476,103.851814,4.8083496,79.71908,-2.9301894,67.70684,6.4999447,86.12685
37,불꽃놀이 (Remember Me)_오마이걸 (OH MY GIRL).mp3,/workspace/data/댄스/불꽃놀이 (Remember Me)_오마이걸 (OH MY GIRL).mp3,0,Dance,194.63945578231292,0.34449607,0.09163098,129.19921875,0.20171043949084475,0.005976715087643293,2377.265786224198,387474.842347485,2421.998282543998,89915.12085160373,5104.7652155264,1467382.2023883748,0.10815549093030538,0.0026192299835857613,0.00022028008,0.057318762,20.04610817090837,47.56292054396175,7,G,Major,-1.3830007,6562.127,92.05447,536.1459,-8.833521,303.40945,30.053646,162.3845,-9.312239,91.04331,17.602552,116.81813,-6.318485,80.09403,12.27175,77.65423,-7.8001256,66.981125,14.2065115,56.624817,-14.069485,68.453804,8.91687,54.28127,-11.3381405,57.887875,7.4637966,65.5481,-7.764823,80.20983,7.85661,73.503006,-5.7429185,69.17786,10.200612,87.03514,-0.44898483,92.8196,5.239595,76.57653
38,빨간 맛 (Red Flavor)_Red Velvet (레드벨벳).mp3,/workspace/data/댄스/빨간 맛 (Red Flavor)_Red Velvet (레드벨벳).mp3,0,Dance,191.1651700680272,0.380464,0.09360973,123.046875,0.178291396037129,0.005558130725610093,2736.1387114702275,544281.5501392961,2583.907056305878,131361.3981077993,5842.376745310412,1971247.410866577,0.13051971913716143,0.004690973411240263,-4.173117e-06,0.053475443,20.89186628493329,53.42609824309328,9,A,Major,-31.851053,9516.525,67.09594,682.1762,-7.3825297,536.02936,29.509363,364.93362,-1.4572794,229.36058,15.008737,305.94998,-8.059151,164.77647,13.200976,202.49406,-7.3098545,143.98868,15.227939,126.73002,-15.215818,182.03497,10.918523,106.75776,-6.089398,109.48754,9.807476,126.5723,-4.045048,97.99417,11.550711,135.80692,-3.750874,156.85866,7.3636527,120.06336,-4.1908584,89.67884,3.6334012,123.61246
39,나로 말할 것 같으면_마마무.mp3,/workspace/data/댄스/나로 말할 것 같으면_마마무.mp3,0,Dance,211.74965986394557,0.40363994,0.090417475,117.45383522727273,0.18751842278337427,0.005321241063561076,2499.9003856142335,472477.3960673141,2496.6482538522914,123730.99357083338,5445.475544176604,1972217.3528944517,0.11197911312705593,0.0031223333282748775,-6.554088e-05,0.04438933,20.57716963341053,52.945564332858375,9,A,minor,-19.923315,8051.9937,84.82296,691.7025,-6.717386,557.7421,28.70529,314.26596,-6.8153687,170.38435,18.320707,231.53969,-8.2774935,135.3356,14.506147,152.06894,-7.450804,148.78568,14.4792185,115.93292,-13.706783,102.49603,10.182628,82.18879,-8.839315,82.28531,8.745688,71.22067,-6.8771095,80.34187,6.771073,67.55617,-4.716745,78.62049,6.6946673,92.31374,-5.517775,82.996155,1.3377298,72.980965
40,피카부 (Peek-A-Boo)_Red Velvet (레드벨벳).mp3,/workspace/data/댄스/피카부 (Peek-A-Boo)_Red Velvet (레드벨벳).mp3,0,Dance,189.07537414965986,0.38515165,0.09755631,151.99908088235293,0.16729070699624504,0.008787955807959446,2200.4312363108447,625201.7860434048,2169.0981925990645,225171.64750105975,4377.466431938283,2623936.584172729,0.10919600951353924,0.0036647418106900476,-1.489674e-06,0.050122194,21.25572301039709,57.40915942985054,1,C#,minor,-66.06179,8522.351,89.0612,1311.2955,-29.070745,894.96985,19.904663,445.11432,0.7092954,229.63339,11.823635,455.2272,-5.2690105,213.5117,7.0087585,238.46907,-9.289796,175.96144,12.20173,206.1482,-12.874516,184.92793,13.4838085,117.8427,-7.0555077,125.50881,5.6955357,141.40492,-10.012248,98.995384,1.3450208,126.03907,-7.5584908,97.165474,1.6631664,156.08743,-1.6786543,132.35301,6.445721,137.06729
41,라비앙로즈 (La Vie en Rose)_IZ_ONE (아이즈원).mp3,/workspace/data/댄스/라비앙로즈 (La Vie en Rose)_IZ_ONE (아이즈원).mp3,0,Dance,218.95945578231292,0.3468829,0.08693526,117.45383522727273,0.20287702385069714,0.005615006244984629,2886.4187191953333,447285.78767573717,2629.4315588751138,80503.08415559387,6073.508445764018,1403026.1525952024,0.13490408354321315,0.003680634011956312,4.59497e-06,0.07099126,20.761933301206618,47.174865457097866,9,A,minor,2.9097636,6276.8687,68.213066,582.8571,-13.017849,382.11798,22.610971,275.2436,-7.476949,168.87842,14.979852,143.94394,-9.285296,90.57947,14.441012,115.946205,-4.3341246,106.732414,13.668723,91.8825,-11.3746605,98.216705,10.612716,90.79926,-10.462039,79.802216,10.43916,90.66056,-8.414869,89.49723,10.16452,103.76916,-6.344189,105.383316,9.571687,92.60283,-0.37078464,88.41844,11.247969,120.82893
43,가시나_선미.mp3,/workspace/data/댄스/가시나_선미.mp3,0,Dance,180.06312925170067,0.34244037,0.096528426,123.046875,0.14801403225461235,0.005914895016621946,2858.740132317466,665807.7884534192,2448.5130902024084,145560.2888978513,5786.570055609284,1984301.2868645156,0.14390041958816893,0.00684148446107949,-3.3966305e-06,0.03649964,21.39554734158641,55.292533254691435,10,A#,minor,-53.28734,8087.8247,61.229244,857.87024,-28.857477,655.6295,13.163083,300.5561,-14.747967,418.31766,15.694704,437.97137,-11.749164,253.10251,11.10813,265.27844,-8.951029,199.16939,17.604998,279.3486,-12.656065,248.50299,7.8957396,192.14906,-9.099326,116.1251,6.1803007,112.022934,-8.377757,111.47956,6.084893,128.9751,-2.412039,126.69859,7.7540255,121.82897,0.06190487,121.346924,6.0235443,137.20338
45,다섯 번째 계절 (SSFWL)_오마이걸 (OH MY GIRL).mp3,/workspace/data/댄스/다섯 번째 계절 (SSFWL)_오마이걸 (OH MY GIRL).mp3,0,Dance,240.458231292517,0.28212318,0.086823605,123.046875,0.1662910537569009,0.004287931627071582,2655.760190506355,390761.77498336334,2563.8517044165374,119730.63012356478,5749.482714674012,1626422.9843018684,0.12414715804847432,0.002906229219083739,3.675699e-05,0.050123945,20.818872498814933,42.932045283308796,11,B,minor,-18.899084,7464.451,81.546,503.60898,-9.755808,312.28033,21.209608,225.31395,-8.418997,169.45645,10.881911,119.95017,-11.219557,92.867744,10.386085,108.926636,-9.688462,97.004616,10.224542,87.54637,-15.913516,76.14243,9.284079,72.24966,-7.858586,76.29612,9.7633095,87.375595,-5.356656,79.971176,8.528054,81.57571,-7.0295963,78.37461,6.528216,69.11878,-4.633483,73.557846,5.5355325,81.04986
47,Excuse Me_AOA.mp3,/workspace/data/댄스/Excuse Me_AOA.mp3,0,Dance,224.96761904761905,0.35163498,0.091900125,123.046875,0.18920311801624984,0.004788323788891681,2805.067527975538,517039.4869862662,2654.364509642363,119199.11494645129,6078.596109009734,1941036.8739311965,0.12350512057810403,0.0037461658231864024,-8.458024e-05,0.058164965,20.494750087649518,50.0120745796504,11,B,Major,-9.951588,6586.355,73.10339,774.4381,-10.135811,385.364,17.72509,271.20786,-8.54266,159.17523,12.354582,215.04791,-8.934557,136.53702,12.755944,151.52135,-9.836484,118.61585,11.519879,134.63597,-14.812752,107.12654,11.0678,114.5748,-7.584975,112.60592,12.768958,113.887566,-4.816401,97.07288,11.166463,109.54461,-7.4377604,103.386116,6.3581,107.303276,-5.9501987,103.00468,3.4016676,87.27699
48,BAAM_MOMOLAND (모모랜드).mp3,/workspace/data/댄스/BAAM_MOMOLAND (모모랜드).mp3,0,Dance,208.4843537414966,0.43513548,0.0858719,129.19921875,0.19290549651035604,0.004574846885655024,3010.76225914685,411529.22730839386,2682.4989281195412,70446.94045926338,6308.772862590837,1265768.190016962,0.1434805670696904,0.004185203616887877,-4.960758e-06,0.057138655,19.647752092970215,51.72147258772117,0,C,minor,9.545156,6084.0723,65.51349,552.37054,-5.337975,218.5455,30.027533,169.25273,-8.738344,101.61627,19.392624,115.01269,-5.008012,92.17433,15.937495,113.86164,-5.836294,76.5168,15.149899,77.12513,-10.764549,72.223335,12.334732,59.950314,-8.560349,56.54726,9.36381,59.775154,-7.7002563,63.276325,9.382599,57.832344,-3.4360137,75.91322,9.449899,80.23026,-2.5454617,72.10101,7.8857484,75.80914
49,박수쳐_2NE1.mp3,/workspace/data/댄스/박수쳐_2NE1.mp3,0,Dance,222.40761904761905,0.40180486,0.09127354,103.359375,0.10535156050702359,0.00255324008493514,2578.850033809429,526424.9938707119,2391.594266372505,130946.12362750177,5280.05425381205,1672206.559956171,0.12770550324929533,0.004876141577256269,-1.7899856e-05,0.016576989,20.279184608249345,56.05918152247269,1,C#,Major,-77.8934,9745.379,75.073456,908.8663,-24.962904,873.31354,19.73389,450.89325,-13.18059,317.11484,13.5829315,352.25696,-6.0422053,225.20749,14.903196,158.39442,-7.966185,127.2201,16.816519,114.29412,-10.033622,104.69788,12.7462435,89.812805,-5.7675924,78.86892,8.93128,86.89444,-8.680704,79.47489,5.532845,67.36522,-5.245667,63.07209,5.3549943,70.866714,-3.262252,76.291115,7.520922,84.44412
50,마지막처럼_BLACKPINK.mp3,/workspace/data/댄스/마지막처럼_BLACKPINK.mp3,0,Dance,213.2908843537415,0.41827992,0.08494582,123.046875,0.2027368621320859,0.006503779169164294,2448.3372510952177,573858.9841697399,2387.8831363139275,279971.04546520323,5195.822906992468,2469181.709344853,0.1017394527848084,0.003966443257129386,4.1617604e-05,0.06946491,20.443195627936436,54.39456118819181,8,G#,Major,-20.996809,10535.767,84.60583,1032.1625,-9.06349,626.75134,33.080124,290.895,-7.7676034,171.4603,18.47314,171.2147,-3.5072613,88.47325,15.486845,111.09265,-2.4346418,85.03435,18.585583,116.062744,-10.334927,94.56795,11.681007,70.244156,-7.07102,73.02735,10.677891,68.63919,-6.0664597,55.52523,6.0883446,72.46068,-4.587654,68.7958,5.7649665,71.83278,-3.0847223,79.869354,6.1623893,80.04041
51,FANCY_TWICE (트와이스).mp3,/workspace/data/댄스/FANCY_TWICE (트와이스).mp3,0,Dance,213.9178231292517,0.3538909,0.091705345,129.19921875,0.19682074208425407,0.00646428715905775,2833.0943765136535,477614.06510503474,2557.7898458372174,145545.8289038099,5933.095133914035,1771487.9191060928,0.13109490326169543,0.004762726767495712,1.6685115e-05,0.06640767,21.05595114641811,54.02993697994225,7,G,minor,-9.82314,5612.4365,67.57409,754.5518,-16.995573,558.00806,23.1102,322.45706,-8.6384735,170.44179,16.81113,211.09612,-10.667847,117.624664,14.786297,131.85603,-4.3975787,119.66851,14.021098,131.62643,-12.653553,100.09754,9.368734,147.06119,-8.137584,108.51689,10.6369705,117.38398,-7.5668216,110.79909,9.87738,97.346466,-3.535382,99.8568,8.916155,114.77585,-0.43083784,128.15378,5.8808765,104.014595
52,Sweet Dream_레인보우 (Rainbow).mp3,/workspace/data/댄스/Sweet Dream_레인보우 (Rainbow).mp3,0,Dance,208.69224489795917,0.3518941,0.089130186,123.046875,0.16490356922225163,0.005780661553103178,2387.932731107067,557025.2539554787,2403.3558974913058,205368.29840259228,5043.81862176913,2623973.5542553472,0.10841766887099466,0.0032152698805401653,-1.2437548e-06,0.04155617,21.57424525183731,51.81530858703041,1,C#,minor,-42.80557,8964.337,89.14906,818.384,-5.8480577,618.0502,29.758345,344.7969,-10.398477,217.89673,8.138625,251.72285,-8.958691,185.46762,8.979878,168.13754,-10.584392,117.10294,11.919956,170.04535,-15.025043,113.32135,11.670175,102.55461,-4.7542286,87.34411,10.36128,121.369545,-8.559872,104.07276,4.5528965,89.16049,-11.561723,76.83479,3.9065251,91.62494,-5.3157845,82.018654,4.435242,104.593864
53,Mr. Chu (On Stage)_Apink (에이핑크).mp3,/workspace/data/댄스/Mr. Chu (On Stage)_Apink (에이핑크).mp3,0,Dance,204.87945578231293,0.3479091,0.08964262,117.45383522727273,0.10158324710278602,0.0027826660882405395,2194.6364516177828,510151.3991266475,2334.6481868514647,244176.3431176023,4811.144491076361,2798064.8390071904,0.09893992502691523,0.0024925563632678376,-0.0008650222,0.014281363,20.616710283266084,46.39355860476814,11,B,minor,-99.6117,12021.378,97.79624,937.1515,-5.936724,394.30927,23.212664,364.21323,-4.3198724,139.47821,12.011213,267.1164,-10.347007,126.247604,11.679156,160.78105,-10.118817,100.58674,13.598532,100.59077,-12.091207,112.685265,5.8083587,83.23511,-6.245899,78.54345,8.070469,100.042725,-3.4545085,93.268845,7.592823,98.42924,-5.0948052,90.261,4.9871435,106.20015,-4.202723,94.17014,2.80195,83.77011
54,한 발짝 두 발짝_오마이걸 (OH MY GIRL).mp3,/workspace/data/댄스/한 발짝 두 발짝_오마이걸 (OH MY GIRL).mp3,0,Dance,223.68761904761905,0.3537091,0.08654742,99.38401442307692,0.18344509325626904,0.00560021203813988,2440.465110682456,417393.76584353345,2574.8734574455484,125742.42320876164,5483.2567300097635,2081930.9549474567,0.10299455176653,0.0026092185193280584,-0.00012907873,0.058158956,20.40962495175676,44.07321392909579,7,G,Major,-19.742619,6688.928,90.70655,550.83997,-4.8421097,375.9043,22.051378,280.35104,-3.789052,140.52802,9.689656,171.7976,-10.18738,95.78807,8.781535,163.39764,-6.987293,90.92437,14.158787,97.08091,-14.54043,118.326836,9.67547,88.487755,-10.18475,77.04543,11.37436,84.932785,-6.5954432,72.89903,9.996514,75.655495,-5.950873,63.244354,9.275824,63.70464,-2.970271,57.71127,5.001058,56.563396
55,1 of 1_샤이니 (SHINee).mp3,/workspace/data/댄스/1 of 1_샤이니 (SHINee).mp3,0,Dance,203.88680272108843,0.38409537,0.08680045,107.666015625,0.1710292527793582,0.00302958664806253,2338.1619261615024,435719.1851935277,2473.6137067080267,117059.01348856007,5212.821620032777,2183394.775190212,0.10109857442560642,0.002196384992741068,3.7351535e-06,0.040199164,19.798865970428345,47.08033710667949,10,A#,Major,-22.407988,6456.9126,95.18928,744.4775,-4.9179654,361.61438,22.420137,367.78174,-4.8537126,233.26927,12.577976,185.9269,-13.460675,170.1406,14.225114,125.083916,-13.560229,123.41857,14.99209,132.05116,-9.180215,94.14309,7.4566364,74.517494,-9.655059,68.06324,8.305771,58.392944,-4.773275,56.679523,7.6669574,59.969467,-5.51105,53.85477,6.6081686,54.315815,-4.6745467,55.5363,4.188652,57.83364
56,빙글뱅글 (Bingle Bangle)_AOA.mp3,/workspace/data/댄스/빙글뱅글 (Bingle Bangle)_AOA.mp3,0,Dance,221.78068027210884,0.39235583,0.09230301,112.34714673913044,0.15041467357351748,0.0053425355458345935,2968.5978630748236,596284.5127584566,2596.753456518392,119241.21774320047,6125.928025748862,1826328.659851637,0.15076823530085323,0.005468811628753245,-1.0680571e-05,0.031781714,20.46939858205715,52.839354293947444,7,G,Major,-31.415905,8233.126,63.826717,650.03845,-17.55886,399.15073,22.830748,376.6686,-4.6296644,200.71071,15.773442,246.51659,-2.528529,116.466446,13.555026,153.35455,-4.914274,120.84693,15.496156,111.39573,-12.681539,136.8993,11.461289,86.73657,-8.787386,95.879234,8.664445,82.77168,-8.568986,78.71137,7.6610436,86.68114,-5.0471997,78.95821,9.560248,105.373924,-2.7362127,103.28232,4.70459,88.16537
57,누구 없소 (NO ONE) (Feat. B.I of iKON)_이하이.mp3,/workspace/data/댄스/누구 없소 (NO ONE) (Feat. B.I of iKON)_이하이.mp3,0,Dance,194.61333333333334,0.32958776,0.09224597,92.28515625,0.14545628803069166,0.004625032299175705,2276.5537047036814,443530.0841316962,2359.6885812086202,170793.8999090788,4905.766935355337,2170602.2665844182,0.0869352667919351,0.002299243815978712,-1.9519675e-05,0.04697624,21.370029545601618,51.7226559162802,11,B,minor,-72.57887,11515.755,88.1803,922.2249,-12.1892805,546.1039,19.259827,339.37817,-13.4294615,228.6682,11.864516,223.85742,-6.478195,134.0395,11.375761,210.91069,-7.612075,120.80831,11.672803,158.40045,-9.215664,123.79939,9.06223,107.77205,-8.000302,92.47567,9.657621,122.84161,-9.421339,109.84239,4.838285,79.23051,-8.778063,71.71985,2.3867283,84.68822,-2.758662,89.83039,7.3217926,113.61434
